0,1,2,3,4,5,6,7,8,9
549,2200001138,SERENTICA RENEWABLES INDIA 11 PRIVATE LIMITED,SR,Wind,100,100,Bellary PS,Karnataka,22-09-27
550,2200000876,JADE HYBREN PRIVATE LIMITED,SR,Hybrid (RHGS),300,300,Davangere PS,Karnataka,30-09-27
551,2200000932,JSW NEO ENERGY LIMITED,SR,Wind,325,325,Davangere PS,Karnataka,30-09-27
552,2200001019,JSW NEO ENERGY LIMITED,SR,Wind,100,100,Davangere PS,Karnataka,30-09-27
553,2200001015,JSW NEO ENERGY LIMITED,SR,Wind,100,100,Davangere PS,Karnataka,30-09-27
554,2200000991,RENEW SOLAR POWER PRIVATE LIMITED,WR,Solar,200,200,Neemuch PS,"Madhya 
Pradesh",30-09-27
555,2200000993,RENEW SOLAR POWER PRIVATE LIMITED,WR,Solar,300,300,Raghanesda PS,Gujarat,30-09-27
556,2200001107,AZURE POWER SIXTY THREE PRIVATE LIMITED,WR,Solar,300,300,Raghanesda PS,Gujarat,30-09-27
557,2200000692,"VISMAYA RENEWABLES INDIA PROJECT
PRIVATELIMITED",SR,Wind,300,300,Bijapur PS,Karnataka,01-10-27
558,2200000676,CLEAN MAX SOLARIS PRIVATE LIMITED,WR,Hybrid (RHGS),"150MW: Wind
50MW: Solar",150,Lakadia-II (Sec-I),Gujarat,31-10-27
559,2200000678,CLEAN MAX ALCHEMY PRIVATE LIMITED,WR,Hybrid (RHGS),"150MW: Wind
50MW: Solar",150,Lakadia-II (Sec-I),Gujarat,31-10-27
560,2200000669,TEQ GREEN POWER XIII PRIVATE LIMITED,WR,Wind,120.9,120,Lakadia-II (Sec-I),Gujarat,31-10-27
561,2200000737,HERO SOLAR ENERGY PRIVATE LIMITED,WR,Hybrid (RHGS),"Solar 120 MW, 
Wind 180 MW 
& BESS 30 
MW)",280,Lakadia-II (Sec-I),Gujarat,31-10-27
562,2200000750,AVAADA ENERGY PRIVATE LIMITED,WR,Solar,300,300,Lakadia-II (Sec-I),Gujarat,31-10-27
563,2200000799,AZURE POWER SIXTY THREE PRIVATE LIMITED,WR,Hybrid (RHGS),300,300,Lakadia-II (Sec-I),Gujarat,31-10-27
564,2200000902,FEMUND SOLAR PRIVATE LIMITED,WR,Solar,150,150,Lakadia-II (Sec-I),Gujarat,31-10-27
565,2200001104,RELIANCE INDUSTRIES LIMITED,WR,Solar,1000,1000,Lakadia-II (Sec-I),Gujarat,31-10-27
566,2200001105,RELIANCE INDUSTRIES LIMITED,WR,Solar,1000,1000,Lakadia-II (Sec-I),Gujarat,31-10-27
567,2200000705,JSW NEO ENERGY LIMITED,WR,Wind,700,700,Lakadia-II (Sec-II),Gujarat,31-10-27
