0,1,2,3,4,5,6,7,8,9
91,LTA app no. 1200003536,"JSW Neo Energy Ltd. (earstwhile JSW Future Energy 
Ltd.)",SR,Wind,150,150,Karur PS,Tamil Nadu,30-11-25
92,2200000242,TATA POWER RENEWABLE ENERGY LIMITED,SR,Wind,198,198,Karur PS,Tamil Nadu,30-11-25
93,LTA app no. 1200003577,"Tunga Renewables Energy Pvt. Ltd.
Connectivity Appl No.- 1200003577",SR,Wind,189.84,189,Koppal PS,Karnataka,30-11-25
94,"1200003530                            LTA app no. 
0451100005","Project Ten Renewable Power Pvt. Ltd.
( Connectivity Appl No.-1200003530)",SR,Wind,150,150,Koppal PS,Karnataka,30-11-25
95,1200003825,Kleio Solar Power Pvt. Ltd.,SR,Hybrid (RHGS),"209.39999999
999998",153,Koppal PS,Karnataka,30-11-25
96,1200003849,Tunga Renewable Energy Pvt. Ltd.,SR,Wind,45.07,45,Koppal PS,Karnataka,30-11-25
97,1200003392,Tunga Renewable Energy Pvt. Ltd.,SR,Wind,115,115,Koppal PS,Karnataka,30-11-25
98,1200003822,Serentica Renewable India 1 Pvt.,SR,Hybrid (RHGS),"13.333333333
333334",10,Koppal PS,Karnataka,30-11-25
99,1200003909,Serentica Renewable India 1 Pvt.,SR,Hybrid (RHGS),120,90,Koppal PS,Karnataka,30-11-25
100,0451100013,Serentica Renewable India 1 Pvt.,SR,Hybrid (RHGS),"133.33333333
333334",100,Koppal PS,Karnataka,30-11-25
